fitness→as[Outcome]→gait→avg.touch.area;fitness→as[Outcome]→gait→coverage;fitness→as[Outcome]→gait→num.footprints;fitness→as[Outcome]→gait→mode.interval;fitness→as[Outcome]→gait→purity;fitness→as[Outcome]→gait→num.unique.footprints;fitness→as[Outcome]→gait→footprints;fitness→as[Outcome]→center.spectrum.x→[0];fitness→as[Outcome]→center.spectrum.x→[1];fitness→as[Outcome]→center.spectrum.x→[2];fitness→as[Outcome]→center.spectrum.x→[3];fitness→as[Outcome]→center.spectrum.x→[4];fitness→as[Outcome]→center.spectrum.x→[5];fitness→as[Outcome]→center.spectrum.x→[6];fitness→as[Outcome]→center.spectrum.x→[7];fitness→as[Outcome]→center.spectrum.x→[8];fitness→as[Outcome]→center.spectrum.x→[9];fitness→as[Outcome]→center.spectrum.x→[10];fitness→as[Outcome]→center.spectrum.x→[11];fitness→as[Outcome]→center.spectrum.x→[12];fitness→as[Outcome]→center.spectrum.x→[13];fitness→as[Outcome]→center.spectrum.x→[14];fitness→as[Outcome]→center.spectrum.x→[15];fitness→as[Outcome]→center.spectrum.x→[16];fitness→as[Outcome]→center.spectrum.x→[17];fitness→as[Outcome]→center.spectrum.x→[18];fitness→as[Outcome]→center.spectrum.x→[19];fitness→as[Outcome]→center.spectrum.x→[20];fitness→as[Outcome]→center.spectrum.x→[21];fitness→as[Outcome]→center.spectrum.x→[22];fitness→as[Outcome]→center.spectrum.x→[23];fitness→as[Outcome]→center.spectrum.x→[24];fitness→as[Outcome]→center.spectrum.x→[25];fitness→as[Outcome]→center.spectrum.x→[26];fitness→as[Outcome]→center.spectrum.x→[27];fitness→as[Outcome]→center.spectrum.x→[28];fitness→as[Outcome]→center.spectrum.x→[29];fitness→as[Outcome]→center.spectrum.x→[30];fitness→as[Outcome]→center.spectrum.x→[31];fitness→as[Outcome]→center.spectrum.x→[32];fitness→as[Outcome]→center.spectrum.x→[33];fitness→as[Outcome]→center.spectrum.x→[34];fitness→as[Outcome]→center.spectrum.x→[35];fitness→as[Outcome]→center.spectrum.x→[36];fitness→as[Outcome]→center.spectrum.x→[37];fitness→as[Outcome]→center.spectrum.x→[38];fitness→as[Outcome]→center.spectrum.x→[39];fitness→as[Outcome]→center.spectrum.x→[40];fitness→as[Outcome]→center.spectrum.x→[41];fitness→as[Outcome]→center.spectrum.x→[42];fitness→as[Outcome]→center.spectrum.x→[43];fitness→as[Outcome]→center.spectrum.x→[44];fitness→as[Outcome]→center.spectrum.x→[45];fitness→as[Outcome]→center.spectrum.x→[46];fitness→as[Outcome]→center.spectrum.x→[47];fitness→as[Outcome]→center.spectrum.x→[48];fitness→as[Outcome]→center.spectrum.x→[49];fitness→as[Outcome]→center.spectrum.x→[50];fitness→as[Outcome]→center.spectrum.x→[51];fitness→as[Outcome]→center.spectrum.x→[52];fitness→as[Outcome]→center.spectrum.x→[53];fitness→as[Outcome]→center.spectrum.x→[54];fitness→as[Outcome]→center.spectrum.x→[55];fitness→as[Outcome]→center.spectrum.x→[56];fitness→as[Outcome]→center.spectrum.x→[57];fitness→as[Outcome]→center.spectrum.x→[58];fitness→as[Outcome]→center.spectrum.x→[59];fitness→as[Outcome]→center.spectrum.x→[60];fitness→as[Outcome]→center.spectrum.x→[61];fitness→as[Outcome]→center.spectrum.x→[62];fitness→as[Outcome]→center.spectrum.x→[63];fitness→as[Outcome]→center.spectrum.x→[64];fitness→as[Outcome]→center.spectrum.x→[65];fitness→as[Outcome]→center.spectrum.x→[66];fitness→as[Outcome]→center.spectrum.x→[67];fitness→as[Outcome]→center.spectrum.x→[68];fitness→as[Outcome]→center.spectrum.x→[69];fitness→as[Outcome]→center.spectrum.x→[70];fitness→as[Outcome]→center.spectrum.x→[71];fitness→as[Outcome]→center.spectrum.x→[72];fitness→as[Outcome]→center.spectrum.x→[73];fitness→as[Outcome]→center.spectrum.x→[74];fitness→as[Outcome]→center.spectrum.x→[75];fitness→as[Outcome]→center.spectrum.x→[76];fitness→as[Outcome]→center.spectrum.x→[77];fitness→as[Outcome]→center.spectrum.x→[78];fitness→as[Outcome]→center.spectrum.x→[79];fitness→as[Outcome]→center.spectrum.x→[80];fitness→as[Outcome]→center.spectrum.x→[81];fitness→as[Outcome]→center.spectrum.x→[82];fitness→as[Outcome]→center.spectrum.x→[83];fitness→as[Outcome]→center.spectrum.x→[84];fitness→as[Outcome]→center.spectrum.x→[85];fitness→as[Outcome]→center.spectrum.x→[86];fitness→as[Outcome]→center.spectrum.x→[87];fitness→as[Outcome]→center.spectrum.x→[88];fitness→as[Outcome]→center.spectrum.x→[89];fitness→as[Outcome]→center.spectrum.x→[90];fitness→as[Outcome]→center.spectrum.x→[91];fitness→as[Outcome]→center.spectrum.x→[92];fitness→as[Outcome]→center.spectrum.x→[93];fitness→as[Outcome]→center.spectrum.x→[94];fitness→as[Outcome]→center.spectrum.x→[95];fitness→as[Outcome]→center.spectrum.x→[96];fitness→as[Outcome]→center.spectrum.x→[97];fitness→as[Outcome]→center.spectrum.x→[98];fitness→as[Outcome]→center.spectrum.x→[99];fitness→as[Outcome]→center.spectrum.y→[0];fitness→as[Outcome]→center.spectrum.y→[1];fitness→as[Outcome]→center.spectrum.y→[2];fitness→as[Outcome]→center.spectrum.y→[3];fitness→as[Outcome]→center.spectrum.y→[4];fitness→as[Outcome]→center.spectrum.y→[5];fitness→as[Outcome]→center.spectrum.y→[6];fitness→as[Outcome]→center.spectrum.y→[7];fitness→as[Outcome]→center.spectrum.y→[8];fitness→as[Outcome]→center.spectrum.y→[9];fitness→as[Outcome]→center.spectrum.y→[10];fitness→as[Outcome]→center.spectrum.y→[11];fitness→as[Outcome]→center.spectrum.y→[12];fitness→as[Outcome]→center.spectrum.y→[13];fitness→as[Outcome]→center.spectrum.y→[14];fitness→as[Outcome]→center.spectrum.y→[15];fitness→as[Outcome]→center.spectrum.y→[16];fitness→as[Outcome]→center.spectrum.y→[17];fitness→as[Outcome]→center.spectrum.y→[18];fitness→as[Outcome]→center.spectrum.y→[19];fitness→as[Outcome]→center.spectrum.y→[20];fitness→as[Outcome]→center.spectrum.y→[21];fitness→as[Outcome]→center.spectrum.y→[22];fitness→as[Outcome]→center.spectrum.y→[23];fitness→as[Outcome]→center.spectrum.y→[24];fitness→as[Outcome]→center.spectrum.y→[25];fitness→as[Outcome]→center.spectrum.y→[26];fitness→as[Outcome]→center.spectrum.y→[27];fitness→as[Outcome]→center.spectrum.y→[28];fitness→as[Outcome]→center.spectrum.y→[29];fitness→as[Outcome]→center.spectrum.y→[30];fitness→as[Outcome]→center.spectrum.y→[31];fitness→as[Outcome]→center.spectrum.y→[32];fitness→as[Outcome]→center.spectrum.y→[33];fitness→as[Outcome]→center.spectrum.y→[34];fitness→as[Outcome]→center.spectrum.y→[35];fitness→as[Outcome]→center.spectrum.y→[36];fitness→as[Outcome]→center.spectrum.y→[37];fitness→as[Outcome]→center.spectrum.y→[38];fitness→as[Outcome]→center.spectrum.y→[39];fitness→as[Outcome]→center.spectrum.y→[40];fitness→as[Outcome]→center.spectrum.y→[41];fitness→as[Outcome]→center.spectrum.y→[42];fitness→as[Outcome]→center.spectrum.y→[43];fitness→as[Outcome]→center.spectrum.y→[44];fitness→as[Outcome]→center.spectrum.y→[45];fitness→as[Outcome]→center.spectrum.y→[46];fitness→as[Outcome]→center.spectrum.y→[47];fitness→as[Outcome]→center.spectrum.y→[48];fitness→as[Outcome]→center.spectrum.y→[49];fitness→as[Outcome]→center.spectrum.y→[50];fitness→as[Outcome]→center.spectrum.y→[51];fitness→as[Outcome]→center.spectrum.y→[52];fitness→as[Outcome]→center.spectrum.y→[53];fitness→as[Outcome]→center.spectrum.y→[54];fitness→as[Outcome]→center.spectrum.y→[55];fitness→as[Outcome]→center.spectrum.y→[56];fitness→as[Outcome]→center.spectrum.y→[57];fitness→as[Outcome]→center.spectrum.y→[58];fitness→as[Outcome]→center.spectrum.y→[59];fitness→as[Outcome]→center.spectrum.y→[60];fitness→as[Outcome]→center.spectrum.y→[61];fitness→as[Outcome]→center.spectrum.y→[62];fitness→as[Outcome]→center.spectrum.y→[63];fitness→as[Outcome]→center.spectrum.y→[64];fitness→as[Outcome]→center.spectrum.y→[65];fitness→as[Outcome]→center.spectrum.y→[66];fitness→as[Outcome]→center.spectrum.y→[67];fitness→as[Outcome]→center.spectrum.y→[68];fitness→as[Outcome]→center.spectrum.y→[69];fitness→as[Outcome]→center.spectrum.y→[70];fitness→as[Outcome]→center.spectrum.y→[71];fitness→as[Outcome]→center.spectrum.y→[72];fitness→as[Outcome]→center.spectrum.y→[73];fitness→as[Outcome]→center.spectrum.y→[74];fitness→as[Outcome]→center.spectrum.y→[75];fitness→as[Outcome]→center.spectrum.y→[76];fitness→as[Outcome]→center.spectrum.y→[77];fitness→as[Outcome]→center.spectrum.y→[78];fitness→as[Outcome]→center.spectrum.y→[79];fitness→as[Outcome]→center.spectrum.y→[80];fitness→as[Outcome]→center.spectrum.y→[81];fitness→as[Outcome]→center.spectrum.y→[82];fitness→as[Outcome]→center.spectrum.y→[83];fitness→as[Outcome]→center.spectrum.y→[84];fitness→as[Outcome]→center.spectrum.y→[85];fitness→as[Outcome]→center.spectrum.y→[86];fitness→as[Outcome]→center.spectrum.y→[87];fitness→as[Outcome]→center.spectrum.y→[88];fitness→as[Outcome]→center.spectrum.y→[89];fitness→as[Outcome]→center.spectrum.y→[90];fitness→as[Outcome]→center.spectrum.y→[91];fitness→as[Outcome]→center.spectrum.y→[92];fitness→as[Outcome]→center.spectrum.y→[93];fitness→as[Outcome]→center.spectrum.y→[94];fitness→as[Outcome]→center.spectrum.y→[95];fitness→as[Outcome]→center.spectrum.y→[96];fitness→as[Outcome]→center.spectrum.y→[97];fitness→as[Outcome]→center.spectrum.y→[98];fitness→as[Outcome]→center.spectrum.y→[99];fitness→as[Outcome]→computation.time;fitness→as[Outcome]→distance;fitness→as[Outcome]→velocity;fitness→as[Outcome]→corrected.efficiency;fitness→as[Outcome]→area.ratio.power;fitness→as[Outcome]→control.power;fitness→as[Outcome]→shape.dynamic;solution→shape→w;solution→shape→h;solution→shape→num.voxel;genotype→size;genotype.birth.iteration;fitness→fitness;solution→shape.static;solution→serialized
0.25;9.628571428571428;10;0.5;0.8846153846153846;1;.....__.,.....__.,.....__.,.....__.,.....__.,.....__.,.....__.,.....__.,.....__.,.....__.;8.757085336900277;6.954765757507329;4.514246678557159;2.0216815887831983;1.0177333918233258;0.8369428309465281;0.44287280113406274;0.5407841093734113;0.23007525675163507;0.42013348403141854;0.4797903594460311;0.3674563237062525;0.20099218671608354;0.25481604772458627;0.25593043889566913;0.19739207390446567;0.2811336427613397;0.1995999723392414;0.06838341039786698;0.11673893394925063;0.10108329001040622;0.1655568345336645;0.13315961473837715;0.15527452744893985;0.11039948893984558;0.13349170750134268;0.08799951243833311;0.05040539234140259;0.05446435060558887;0.09197747778646598;0.0755807765865993;0.05080745286527373;0.03158921389854146;0.03677188657349402;0.05348008022066275;0.07073560603533158;0.06314100452892447;0.03861215673500978;0.030755600764185022;0.03474089532847421;0.04835496596336293;0.03401627876982331;0.05994629029586666;0.048487376177301644;0.0387360780492279;0.06407227796333684;0.03074397596918764;0.05633485908110377;0.054427067920565335;0.07512415098131407;0.04592782209936988;0.05987518885482412;0.045663485116700604;0.05159340848314836;0.038050024574495744;0.052345716075066856;0.05674683536170853;0.052507536696492635;0.06004538780006182;0.05791146123790364;0.049769073358505576;0.03739600813269242;0.04080861766047209;0.05427247089758694;0.03528203745368717;0.04220663830157393;0.06391767901437076;0.040500714077728664;0.03788173538600303;0.03952453935563532;0.04510567664613229;0.03899565568314472;0.05736246511927685;0.025094307591137135;0.05022210347527582;0.022705109487302155;0.023313205310736745;0.033114074244836915;0.024399824934283446;0.0628983850833832;0.05358044811789153;0.036559816314470396;0.038261574560204535;0.06917809062958487;0.02451304990325123;0.02908422680955594;0.06558231922853847;0.052932748298413046;0.045563830164268834;0.03645183939419955;0.03248853841009392;0.04469177750442093;0.04692457953492857;0.02459898117702522;0.041170320726144786;0.04109980800103702;0.051615187464307676;0.05710877779960256;0.04719598317900165;0.06136423553724877;6.909958202076999;5.483191863000678;3.6738740856851724;3.0323154174867235;1.4346402163419085;1.0557808658667198;0.5207830481694972;0.8372958601544446;1.0327527348644112;1.032618095385433;1.1566214750234918;1.0787822719449276;1.0680093481643722;1.0087699627954654;0.6363515894708488;0.4536893933133621;0.4389085037008554;0.5064650073446487;0.4037184459860015;0.37505386798341467;0.3216990703670521;0.27701566706569997;0.1806598788821302;0.1219807604663198;0.09157070667104138;0.16400568617022768;0.24381330780908134;0.22006185865926153;0.12505660494569196;0.1717270130385875;0.10712672293736475;0.1738686227582867;0.3029300461661868;0.23816937152429174;0.16386039731940255;0.08575123038912442;0.09406076390281601;0.12647265241155697;0.08631429286228637;0.0670126422119912;0.022240376008356634;0.032957764114663564;0.06957275684427755;0.06673933896958872;0.08597309683811794;0.04693879168281231;0.058300655095757686;0.08216587232440971;0.059077579692623894;0.057776341203289956;0.03849375611902294;0.05981647249210851;0.0812513385956814;0.06813261503197471;0.042437738975348104;0.03210460677541317;0.04489315598577281;0.04099112426359938;0.03599678986470992;0.0166401979496682;0.018647311962067887;0.028221296865886866;0.026141213959437436;0.04491542271219209;0.043309843186962176;0.03763659994166731;0.04190202563540201;0.05133513962147;0.02276082568078171;0.021821431145576744;0.03070583174166135;0.02268134766839862;0.034981440473265325;0.023633746412554214;0.018013519002049543;0.02240534457678388;0.03038892409416371;0.035134946566189845;0.03490313637590741;0.03303906085738321;0.0200609613926023;0.024577869571684115;0.029602222402719352;0.015147819729094838;0.014820840115937903;0.01138672047416925;0.014465744211154933;0.013224709377634402;0.020792135643204635;0.027878295211477933;0.02285756421250826;0.015231506685975185;0.013210680911607925;0.013603071874931757;0.00829114350673054;0.020113478099402417;0.02123553048094414;0.027948314798906398;0.010213675443432314;0.01602141508257079;1.562;12.685781807831276;0.42285939359438185;0.0015550392945274697;505.25980632791027;271.8950964385177;░░░░░░░░░░░░░░░░|░░░░░░░░░░░░░░░░|░░░░░░░░░░░░░░░░|░░░░░░░░░░░░░░░░|░░░░░░████░███░░|████░░██████████|████░░██████████|████████████████|████████████████|░████████████░░░|░░░█████████░░░░|░░░███████░░░░░░|░░░░░░░░░░░░░░░░|░░░░░░░░░░░░░░░░|░░░░░░░░░░░░░░░░|░░░░░░░░░░░░░░░░;10;10;12;145;0;12.685781807831276;10000/10000/11010/01110/00111/00001;H4sIAAAAAAAA/+zabW/cNhaG4f+iz7MDUuKrP9WwnTaA4xRxULQIjEIZy7YKeSbQaBJ3g/z3PtQ4KXbrxealQNHmtgPbIsVDHpLnchDkbbXarKdxMwzdWB28rb5ZDe12Wx1U/bTcrftpu+zGdhjal8ub2+24eblRy2ozdsvfh22Xx/12GvuXu6m7PO/W2359XS2qbX+9bgeFsotq/fTq8frVbvp27C/LLG/UahbVzf5bP3W3eu9FWpg/fD7clh7oSfftH9P6cNw/6fPi3Zzw0930fzP2D4x/uM0/0OPv2z+m9eG4f2LGV7v1auo36+3/zvYzb9eT3TD1p+2v3fh9N666V+pY6361mu51W6Z8dD+14j4/PPtOfW+6/vpmKnO+ePEvs4w55+htdNk1ITjtxLJ2PgSbU8jJ21TboDYfgwv6cM7Y2jV2oaEpG1NH39Q2NtbMTTZkF5NtmhhNirXTyKwfXGyM/tSNdfU80mTjnaud9d4660pb431jc2xCsuXVWkM1pT5zULiQa+svFi9KvDrULteNcSb55MtY72zM1mYbvK9NU8amXNdNzo3GujrHXMIpUfU602g1zsyz2uiVlwvJKUBty4K1uJDL+mKZui7ZmxgVR+nG2ian5OahTaNRKcSYtPI4L1jrSUnr9dk3Kdl5wcHXsam9iSakaOY9idlrd51vjPJP+5V4H6LVOkyyyQdtpw5CwbX9StRHZTdvnXp8Umzvs1Ydy2tRU/pU18q9NsaUI3RBWxJK9jYlpVKC5UavO52dMc75PO95HZOxTZ3qRhHM/Q67xsc65lqbpPFeHOhFp5VbF/WhJOZND053pM7O5DTfg/lgtWe2CU2qdYrWhNKmzXfZ56CbosM0saylSSZ6Y5PVezraOTMTgyYr6eotb1LaB/TKPMZax6gznlet61TOVruka2FtmBfd6HLpsRxSiDro+9M1OkXdY6M89ivUU6Okgw4kBK8Z50afYlY+miboeke3v6RK2OlG6rooobKtJmUdrUKV62hCuVSxyVp3oyx0km5uKietESqiHLTXdq6MUO68DkrZOK/Tv7i4EIXdbpxZkO9eUqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqAACqDAFyhw8e7donq9uesGNb2t3lQH1iyqm/23fupuy5ufIMXm5S/dSg/n3Xrbr69/KJElwLa/7E679fWkyM1SoW8V7vxD47MCR3WgXdGrr0YNfFQdpPLe/um49DX7Uaf9umvH4/b2lTpKu923H66vd8N/d1yN/b1F1pRwY7ed+mm3b/owVL2lc+hv++moUNfOgx4NreJM467bv3YkAfvth46rdtiqpx27dl7/k/buuBumtgRWZbxf+/mqvbraDJf6sexldf74+OTnkx+fnzw7OzzV1szPj8/+8/no2dPzcz0cnZw9f3Z4ev98UdZx92gjdktCc0ZX5elJN91sLnU8x4/PZe7RSdlyncBm/MTjux+0PNuMt+3Q/3sG/UOwckM+OdQP3bBZ9dOvijJupnbqLn/f07v3nWW+6sCXhNq7bt6nHzXgp6rcz792/Yfvz7f665fyWi9cd18W5Plmt7qpVPX9eurG1+1Q7qt/JwkW690wfPQXUAAFUAAFUAAFUPjKUKDOqXPq/J9f5/xSp9gp9q+p2Pn7PRRAwddOAXVOnVPn1Dl1Tp1T53//Ouff7/EAD/CA3/vUOXVOnVPn1Dl1/s+pc/6TDiiAAih8Pgp/wy+6TL8BAAD//wMAEXJS+ILFAQA=
